,Dataset,Backprop,Model,Num_layers,Batchsize,LearningRate,TotalEpochs,Num_parameters,Optimizer,Best_train,Best_test,Best_test_at,Avg_time,Initialization,AvgGenError,ModelType,ID,Efficiency
745,MNIST,HSIC,kan,2layers,2048,0.005,98,254164,SGD,0.5612372,0.5662842,49,9.789356017112732,orthogonal_,-0.0030728887799999897,kan_2layers,750,0.0009102210756529631
746,MNIST,HSIC,kan,2layers,2048,0.005,98,254164,Adam,0.7490066,0.7463379,2,9.5769842004776,kaiming_normal,0.0026224965999999948,kan_2layers,750,0.019993861920056324
747,MNIST,HSIC,kan,2layers,2048,0.005,98,254164,Adam,0.8166925,0.81140137,0,9.63478925228119,kaiming_uniform,0.0053780843999999784,kan_2layers,750,0.06521059812261121
748,MNIST,HSIC,kan,2layers,2048,0.005,98,254164,Adam,0.732102,0.71899414,7,9.583584299087525,orthogonal_,0.013126097799999991,kan_2layers,750,0.007223003258555697
749,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,SGDM,0.92335665,0.9147949,28,12.51163963317871,kaiming_normal,0.010334139399999998,kan_3layers,750,0.0023950137831710025
750,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,SGDM,0.66350687,0.6591797,46,12.626213531494141,kaiming_uniform,0.00490393939999999,kan_3layers,750,0.0010648495378583738
751,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,SGDM,0.73644596,0.73254395,48,12.559020357131958,orthogonal_,0.005084188000000001,kan_3layers,750,0.0011350627884765313
752,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,SGD,0.92347455,0.9107666,25,12.59805407524109,kaiming_normal,0.012771168999999997,kan_3layers,750,0.002659598184976173
753,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,SGD,0.66335535,0.65722656,10,12.55466109752655,kaiming_uniform,0.005969157599999997,kan_3layers,750,0.004536330635038407
754,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,SGD,0.7356378,0.73083496,5,12.557779750823975,orthogonal_,0.004497751800000005,kan_3layers,750,0.009248053720433878
755,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,Adam,0.922498,0.91467285,5,12.524199013710023,kaiming_normal,0.007818815200000006,kan_3layers,750,0.011574355519914316
756,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,Adam,0.66323745,0.65856934,1,12.567402744293213,kaiming_uniform,0.004378613399999949,kan_3layers,750,0.025000793482638065
757,MNIST,HSIC,kan,3layers,2048,0.0005,98,525652,Adam,0.73634493,0.73205566,4,12.612278804779052,orthogonal_,0.004012419400000047,kan_3layers,750,0.011116200686449392
758,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,SGDM,0.924148,0.9154053,11,12.513455810546875,kaiming_normal,0.006363981399999999,kan_3layers,750,0.005791812005250741
759,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,SGDM,0.6634227,0.65844727,40,12.595947332382202,kaiming_uniform,0.0033063326000000036,kan_3layers,750,0.0012193248501051648
760,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,SGDM,0.73540205,0.7286377,47,12.50825349330902,orthogonal_,0.005517158399999996,kan_3layers,750,0.0011525311734425965
761,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,SGD,0.3089305,0.28955078,49,12.527571630477905,kaiming_normal,0.012521298979999994,kan_3layers,750,0.0004396803078331444
762,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,SGD,0.37481478,0.37902832,46,12.597905020713807,kaiming_uniform,-0.003448865399999999,kan_3layers,750,0.0006122884721529437
763,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,SGD,0.27473396,0.2734375,49,12.614529299736024,orthogonal_,0.0005829902000000053,kan_3layers,750,0.00041521243414756266
764,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,Adam,0.9235082,0.91137695,6,12.619151411056519,kaiming_normal,0.012582500400000012,kan_3layers,750,0.009885127623457477
765,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,Adam,0.66352373,0.6575928,1,12.528385710716247,kaiming_uniform,0.006197809600000017,kan_3layers,750,0.02496372179802618
766,MNIST,HSIC,kan,3layers,2048,0.005,98,525652,Adam,0.7356041,0.7307129,12,12.536705513000488,orthogonal_,0.004513918400000003,kan_3layers,750,0.00426761961314496
767,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,SGDM,0.7609779,0.7590332,43,27.081766052246095,kaiming_normal,0.001895201200000014,kan_4layers,750,0.0012393830431618531
768,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,SGDM,0.5549569,0.55407715,25,27.21321568965912,kaiming_uniform,0.0013191969999999963,kan_4layers,750,0.001531067530774252
769,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,SGDM,0.67884564,0.67663574,19,27.08717170715332,orthogonal_,0.0025441997999999955,kan_4layers,750,0.0024306498024291947
770,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,SGD,0.76016974,0.7578125,1,27.074490480422973,kaiming_normal,0.0022758169999999777,kan_4layers,750,0.02722257626242702
771,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,SGD,0.55431706,0.5533447,4,27.134979548454286,kaiming_uniform,0.0006814163999999901,kan_4layers,750,0.00795102656404311
772,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,SGD,0.6789298,0.6760254,0,27.220381560325624,orthogonal_,0.002571906000000015,kan_4layers,750,0.048569146079901634
773,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,Adam,0.76080954,0.7591553,2,27.099549326896668,kaiming_normal,0.001643319999999988,kan_4layers,750,0.018180542063967593
774,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,Adam,0.5551253,0.55358887,15,27.183965640068052,kaiming_uniform,0.0011659839999999821,kan_4layers,750,0.0024857922031514715
775,MNIST,HSIC,kan,4layers,2048,0.0005,98,1109588,Adam,0.67898035,0.67529297,17,27.069126853942873,orthogonal_,0.0033676433999999954,kan_4layers,750,0.0026953624742716465
776,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,SGDM,0.7593447,0.7574463,48,27.146048378944396,kaiming_normal,0.0007785536000000071,kan_4layers,750,0.0011105886292045975
777,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,SGDM,0.5545528,0.5550537,42,27.351623711585997,kaiming_uniform,-0.0020806693999999926,kan_4layers,750,0.0009273933995603035
778,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,SGDM,0.6783068,0.6779785,38,27.363362007141113,orthogonal_,0.0007201242000000074,kan_4layers,750,0.0012489606882519653
779,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,SGD,0.17866042,0.17712402,1,27.139283151626586,kaiming_normal,0.0003747984600000029,kan_4layers,750,0.006362750868265763
780,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,SGD,0.18950364,0.18139648,48,27.242255868911744,kaiming_uniform,0.004731277000000002,kan_4layers,750,0.00026596851561059735
781,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,SGD,0.25791353,0.26550293,46,28.1595659160614,orthogonal_,-0.009016112500000001,kan_4layers,750,0.00040585314378474287
782,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,Adam,0.7600855,0.75756836,35,27.123514666557313,kaiming_normal,0.0023284273999999773,kan_4layers,750,0.0015118781180555704
783,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,Adam,0.55435073,0.5533447,31,27.23089729785919,kaiming_uniform,0.0009225113999999902,kan_4layers,750,0.001242347900631736
784,MNIST,HSIC,kan,4layers,2048,0.005,98,1109588,Adam,0.67884564,0.67614746,5,27.101377263069153,orthogonal_,0.002331710800000006,kan_4layers,750,0.008096319249812816
785,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,SGDM,0.9662918,0.9559326,7,8.967658786773681,kaiming_normal,0.010432546999999997,mlp_2layers,750,0.011810751268366679
786,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,SGDM,0.964507,0.953125,6,8.825412859916687,kaiming_uniform,0.011989151399999983,mlp_2layers,750,0.013458357452830569
787,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,SGDM,0.96927196,0.9597168,29,8.804891185760498,orthogonal_,0.009967507800000023,mlp_2layers,750,0.0031620015645099694
788,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,SGD,0.963884,0.95544434,29,8.954688076972962,kaiming_normal,0.008976301600000012,mlp_2layers,750,0.0031479249898326207
789,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,SGD,0.9629748,0.95288086,3,8.803357167243957,kaiming_uniform,0.010354252799999979,mlp_2layers,750,0.023546092738854878
790,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,SGD,0.9659045,0.95654297,21,8.795762405395507,orthogonal_,0.009591530599999974,mlp_2layers,750,0.004297560916352444
791,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,Adam,0.9664938,0.9564209,33,8.921446642875672,kaiming_normal,0.010416895999999986,mlp_2layers,750,0.0027804198397810747
792,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,SGDM,0.96465856,0.9527588,38,8.802723402976989,kaiming_uniform,0.012423225999999985,mlp_2layers,750,0.002414674521452291
793,MNIST,HSIC,mlp,2layers,2048,0.0005,98,25514,SGD,0.9692383,0.9572754,6,8.80785635948181,orthogonal_,0.012085296,mlp_2layers,750,0.013516962113050611
794,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,Adam,0.9628906,0.954834,48,8.813371706008912,kaiming_normal,0.008524213200000004,mlp_2layers,750,0.0019260698499471323
795,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,SGDM,0.9617457,0.95202637,48,8.959164266586304,kaiming_uniform,0.009184319999999994,mlp_2layers,750,0.0019204063613273232
796,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,SGD,0.9663086,0.9589844,49,8.8188787651062,orthogonal_,0.007991311400000005,mlp_2layers,750,0.0018957531053789957
797,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,Adam,0.6916925,0.6887207,47,8.827348055839538,kaiming_normal,0.0025833440000000065,mlp_2layers,750,0.0014182152035048263
798,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,Adam,0.6970299,0.7003174,48,8.811967916488648,kaiming_uniform,-0.004122191399999995,mlp_2layers,750,0.001412664640694996
799,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,Adam,0.7128738,0.7060547,49,8.8089328956604,orthogonal_,0.004643645000000009,mlp_2layers,750,0.0013957530384148431
800,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,SGDM,0.96395135,0.95495605,30,8.956094641685485,kaiming_normal,0.009273388000000002,mlp_2layers,750,0.003044822137992664
801,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,SGDM,0.96304214,0.9527588,38,8.829477171897889,kaiming_uniform,0.010712385399999979,mlp_2layers,750,0.002414674521452291
802,MNIST,HSIC,mlp,2layers,2048,0.005,98,25514,SGDM,0.9658203,0.9567871,6,8.81056993484497,orthogonal_,0.009495301999999978,mlp_2layers,750,0.013510067197961599
803,MNIST,HSIC,mlp,2layers,4096,0.0005,98,25514,SGD,0.96615165,0.9562988,42,11.404954710006713,orthogonal_,0.01005266199999998,mlp_2layers,750,0.0021981908367466993
804,MNIST,HSIC,mlp,2layers,4096,0.0005,98,25514,SGD,0.96466935,0.9543457,41,11.427929420471191,orthogonal_,0.010467696600000015,mlp_2layers,750,0.0022459323390901518
805,MNIST,HSIC,mlp,2layers,4096,0.0005,98,25514,SGD,0.9663609,0.9559326,43,11.375396766662597,orthogonal_,0.010804971999999986,mlp_2layers,750,0.0021474093215212145
806,MNIST,HSIC,mlp,2layers,4096,0.005,98,25514,Adam,0.96351844,0.95373535,47,11.377542061805725,orthogonal_,0.008580151199999997,mlp_2layers,750,0.001963933962620837
807,MNIST,HSIC,mlp,2layers,4096,0.005,98,25514,Adam,0.6949288,0.6907959,45,11.483063893318176,orthogonal_,0.0028166767999999952,mlp_2layers,750,0.0014843357843261264
808,MNIST,HSIC,mlp,2layers,4096,0.005,98,25514,Adam,0.96456474,0.9543457,36,11.394202642440796,orthogonal_,0.010612802400000025,mlp_2layers,750,0.00254943670923747
809,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,SGDM,0.9863281,0.96813965,18,11.637310752868652,kaiming_normal,0.018669861999999992,mlp_3layers,750,0.0046916235224469015
810,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,SGDM,0.98629445,0.96875,2,11.658215074539184,kaiming_uniform,0.01840635200000001,mlp_3layers,750,0.029732348172441955
811,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,SGDM,0.9876246,0.9700928,7,11.67558699131012,orthogonal_,0.018050326599999996,mlp_3layers,750,0.011165085247424166
812,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,SGD,0.98445916,0.967041,5,11.759317789077759,kaiming_normal,0.017626281600000026,mlp_3layers,750,0.014839948236916872
813,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,SGD,0.9843245,0.9683838,12,11.644560222625733,kaiming_uniform,0.01614088919999999,mlp_3layers,750,0.006858717452582208
814,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,SGD,0.9857388,0.96899414,27,11.72806318283081,orthogonal_,0.017324129199999986,mlp_3layers,750,0.0031864115554878485
815,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,Adam,0.98642915,0.9678955,5,11.642896070480347,kaiming_normal,0.019043391799999986,mlp_3layers,750,0.014853061161568926
816,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,SGDM,0.98627764,0.96691895,2,11.63726854801178,kaiming_uniform,0.0195908558,mlp_3layers,750,0.029676150581607223
817,MNIST,HSIC,mlp,3layers,2048,0.0005,98,52842,SGD,0.98764145,0.96936035,11,11.692970995903016,orthogonal_,0.01871059699999999,mlp_3layers,750,0.00743777017568005
818,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,Adam,0.98380256,0.96777344,37,11.76208324432373,kaiming_normal,0.013961809199999994,mlp_3layers,750,0.0023449244308418496
819,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,SGDM,0.9839204,0.96899414,31,11.740103893280029,kaiming_uniform,0.012368244800000006,mlp_3layers,750,0.0027881101110518672
820,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,SGD,0.9850148,0.96936035,36,11.63101532459259,orthogonal_,0.012080076199999991,mlp_3layers,750,0.0024122497867070433
821,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,Adam,0.625,0.626709,44,11.640646686553955,kaiming_normal,-0.001888213400000005,mlp_3layers,750,0.0012823074539907388
822,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,Adam,0.55701107,0.5612793,35,11.745693211555482,kaiming_uniform,-0.004182209200000001,mlp_3layers,750,0.0014355399199642582
823,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,Adam,0.64761245,0.6442871,45,11.707567806243896,orthogonal_,0.004724044200000004,mlp_3layers,750,0.0012896158236328477
824,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,SGDM,0.98425716,0.96728516,15,11.629215960502625,kaiming_normal,0.017588476400000025,mlp_3layers,750,0.005566385643707656
825,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,SGDM,0.9843413,0.9686279,36,11.648516416549683,kaiming_uniform,0.01608406579999999,mlp_3layers,750,0.0024104270874845367
826,MNIST,HSIC,mlp,3layers,2048,0.005,98,52842,SGDM,0.9857725,0.96875,44,11.622097687721253,orthogonal_,0.01742658439999999,mlp_3layers,750,0.0019821565448294638
827,MNIST,HSIC,mlp,3layers,4096,0.0005,98,52842,SGD,0.9861886,0.9707031,49,67.64968276023865,orthogonal_,0.016262895400000005,mlp_3layers,750,0.001787537499330193
828,MNIST,HSIC,mlp,3layers,4096,0.0005,98,52842,SGD,0.98489815,0.9691162,45,67.67674586296081,orthogonal_,0.015864615199999987,mlp_3layers,750,0.0019397991771974569
829,MNIST,HSIC,mlp,3layers,4096,0.0005,98,52842,SGD,0.9861363,0.9700928,45,67.66163097858428,orthogonal_,0.016502870000000013,mlp_3layers,750,0.0019417539560737682
830,MNIST,HSIC,mlp,3layers,4096,0.005,98,52842,Adam,0.9844971,0.97021484,38,67.65008050441742,orthogonal_,0.011898718200000002,mlp_3layers,750,0.0022905620188545957
831,MNIST,HSIC,mlp,3layers,4096,0.005,98,52842,Adam,0.6135254,0.61865234,41,67.65912275314331,orthogonal_,-0.006910918800000006,mlp_3layers,750,0.001356238655895
832,MNIST,HSIC,mlp,3layers,4096,0.005,98,52842,Adam,0.9849505,0.9688721,16,67.69557248592376,orthogonal_,0.015988778399999987,mlp_3layers,750,0.005247546282219051
833,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,SGDM,0.99409014,0.97216797,1,26.095941257476806,kaiming_normal,0.022545713599999986,mlp_4layers,750,0.04184647617809388
834,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,SGDM,0.9932651,0.97058105,3,26.114540185928345,kaiming_uniform,0.023655046400000018,mlp_4layers,750,0.02088908400661171
835,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,SGDM,0.9940228,0.9691162,7,26.02059024810791,orthogonal_,0.0256066498,mlp_4layers,750,0.010428778572365655
836,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,SGD,0.99319774,0.9724121,11,26.029338426589966,kaiming_normal,0.02126406739999999,mlp_4layers,750,0.006976164104978046
837,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,SGD,0.9926758,0.9707031,10,26.03245325088501,kaiming_uniform,0.022589494599999992,mlp_4layers,750,0.0075969857442624075
838,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,SGD,0.9932651,0.9694824,42,25.984643573760987,orthogonal_,0.024208986400000024,mlp_4layers,750,0.0019409710317370543
839,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,,0.9941743,0.97094727,17,26.029828124046325,kaiming_normal,0.023514619799999997,mlp_4layers,750,0.004643770196333034
840,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,,0.9934166,0.9692383,38,26.048556094169616,kaiming_uniform,0.0246907024,mlp_4layers,750,0.002139506154969591
841,MNIST,HSIC,mlp,4layers,2048,0.0005,98,111594,,0.99397224,0.9683838,20,26.064517283439635,orthogonal_,0.026124982199999983,mlp_4layers,750,0.00396986557178043
842,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.9930462,0.97558594,15,26.07412001609802,kaiming_normal,0.015310395599999995,mlp_4layers,750,0.00524920011995115
843,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.9921707,0.9736328,18,26.129516015052797,kaiming_uniform,0.016494813600000005,mlp_4layers,750,0.004411529372733142
844,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.992962,0.97351074,16,26.04073018550873,orthogonal_,0.01886482859999999,mlp_4layers,750,0.004929914709447072
845,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.567467,0.5637207,40,26.099988374710083,kaiming_normal,0.007032761400000012,mlp_4layers,750,0.0011836620013885254
846,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.49910763,0.5061035,48,26.083683881759644,kaiming_uniform,-0.005674587599999995,mlp_4layers,750,0.000889182364799507
847,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.5499562,0.5515137,36,26.10506181240082,orthogonal_,-0.0018547946000000016,mlp_4layers,750,0.0012832230766215706
848,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.9931304,0.97265625,46,26.113240604400634,kaiming_normal,0.021295556599999994,mlp_4layers,750,0.001781595486916277
849,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.9927768,0.970459,30,26.07347727775574,kaiming_uniform,0.0228164574,mlp_4layers,750,0.0026950267376131356
850,MNIST,HSIC,mlp,4layers,2048,0.005,98,111594,,0.9932314,0.9696045,48,26.04010063648224,orthogonal_,0.024232650800000005,mlp_4layers,750,0.001703515629175146
